timestamp,BFR_Target,BFR_Filt,BFR_Raw,BFR_none,BBR_Target,BBR_Filt,BBR_Raw,BBR_none,BBL_Target,BBL_Filt,BBL_Raw,BBL_none,TFR_Target,TFR_Filt,TFR_Raw,TFR_none,FFR_Target,FFR_Filt,FFR_Raw,FFR_none,BFL_Target,BFL_Filt,BFL_Raw,BFL_none,FFL_Target,FFL_Filt,FFL_Raw,FFL_none,TFL_Target,TFL_Filt,TFL_Raw,TFL_none,FBL_Target,FBL_Filt,FBL_Raw,FBL_none,TBL_Target,TBL_Filt,TBL_Raw,TBL_none,TBR_Target,TBR_Filt,TBR_Raw,TBR_none,FBR_Target,FBR_Filt,FBR_Raw,FBR_none
1735319172345,87.000,87.271,86.806,86.884,89.000,94.485,95.677,92.497,83.000,85.307,86.620,83.680,82.000,92.697,84.591,93.799,97.000,108.198,136.457,97.536,95.000,97.820,97.657,97.657,88.000,92.779,91.474,91.718,100.000,101.085,103.968,92.759,87.000,95.659,93.402,90.597,105.000,103.381,101.284,101.659,80.000,93.849,90.936,94.006,93.000,95.942,103.197,93.334
1735319172346,87.000,86.729,84.795,87.116,89.000,94.008,91.623,93.849,83.000,86.079,85.075,84.611,82.000,88.998,83.881,93.799,97.000,103.218,97.779,97.536,95.000,96.923,94.963,97.657,88.000,95.715,104.565,92.045,100.000,97.887,92.189,93.328,87.000,94.611,94.530,91.226,105.000,103.681,103.906,102.707,80.000,96.525,93.770,94.163,93.000,95.231,93.651,93.888
1735319172346,87.000,86.961,88.586,87.116,89.000,92.736,91.225,93.849,83.000,85.693,86.002,85.538,82.000,87.345,83.325,93.799,97.000,100.391,97.048,97.536,95.000,96.596,94.882,97.739,88.000,91.148,85.795,92.045,100.000,95.608,98.359,93.328,87.000,91.065,85.007,91.226,105.000,103.756,104.055,103.681,80.000,93.534,90.699,94.163,93.000,94.283,94.599,94.362
1735319172346,87.000,86.497,85.568,87.116,89.000,92.895,95.121,94.246,83.000,85.848,87.007,86.157,82.000,85.457,83.008,92.068,97.000,98.633,96.805,97.536,95.000,95.208,95.127,97.739,88.000,97.836,85.166,92.453,100.000,99.527,103.111,95.933,87.000,90.286,89.743,91.226,105.000,105.415,111.351,103.831,80.000,95.187,103.838,94.163,93.000,93.888,93.413,94.125
1735319172356,87.000,86.419,87.271,87.271,89.000,91.941,92.259,94.246,83.000,84.843,83.758,86.157,82.000,85.063,84.670,89.234,97.000,97.048,94.126,97.292,95.000,96.025,96.514,97.739,88.000,93.676,86.267,92.045,100.000,98.748,92.840,97.398,87.000,89.975,89.354,91.065,105.000,107.882,115.768,104.130,80.000,91.094,85.651,93.770,93.000,92.781,91.596,94.125
1735319172367,87.000,86.497,87.193,87.038,89.000,89.992,87.005,93.213,83.000,84.225,85.693,85.384,82.000,83.643,81.578,86.401,97.000,97.373,98.709,97.292,95.000,94.474,93.984,97.494,88.000,91.392,88.626,91.637,100.000,97.480,95.038,97.561,87.000,89.510,89.044,89.898,105.000,106.803,104.954,104.130,80.000,91.487,97.154,92.353,93.000,92.939,93.097,93.334
1735319172376,87.000,86.265,86.574,86.884,89.000,91.782,97.267,91.941,83.000,83.368,82.196,84.534,82.000,83.325,82.213,84.591,97.000,97.211,96.643,97.292,95.000,94.474,94.392,97.004,88.000,90.670,90.277,91.229,100.000,96.584,95.526,97.561,87.000,88.656,86.948,89.510,105.000,105.030,99.936,104.130,80.000,89.201,85.335,90.305,93.000,92.386,92.307,93.255
1735319172386,87.000,86.729,87.503,86.884,89.000,91.066,91.225,91.384,83.000,83.602,84.611,84.070,82.000,83.405,84.748,84.434,97.000,96.886,96.318,96.805,95.000,93.739,94.800,95.780,88.000,90.199,89.805,90.592,100.000,97.642,98.359,97.561,87.000,87.879,88.733,89.122,105.000,104.954,105.647,104.130,80.000,91.172,99.321,89.201,93.000,94.046,92.702,93.097
1735319172396,87.000,86.110,85.800,86.419,89.000,88.307,83.630,91.066,83.000,85.538,88.707,84.766,82.000,83.166,81.816,84.040,97.000,96.643,97.617,96.724,95.000,101.127,98.061,95.780,88.000,89.963,89.727,89.727,100.000,97.398,96.666,96.747,87.000,87.724,85.240,89.122,105.000,109.269,102.782,104.130,80.000,91.566,87.465,89.201,93.000,93.730,92.386,93.097
1735319172406,87.000,85.800,86.806,86.419,89.000,88.307,87.311,90.681,83.000,84.148,83.133,84.766,82.000,82.213,81.339,83.484,97.000,95.587,93.639,96.561,95.000,98.215,92.841,95.045,88.000,90.906,96.939,89.648,100.000,99.372,103.578,97.968,87.000,87.569,88.656,88.889,105.000,107.034,104.055,104.130,80.000,88.096,83.841,88.412,93.000,101.179,110.653,93.097
1735319172416,87.000,86.110,86.110,86.187,89.000,89.532,88.996,90.298,83.000,83.837,81.414,84.302,82.000,81.975,81.498,83.087,97.000,95.181,93.720,96.399,95.000,97.412,98.061,94.882,88.000,89.648,87.446,89.176,100.000,98.281,98.125,97.235,87.000,88.112,88.112,88.656,105.000,107.342,107.111,104.580,80.000,86.282,82.303,87.386,93.000,97.680,94.915,93.097
1735319172426,87.000,86.110,85.723,86.187,89.000,89.149,88.919,89.226,83.000,83.602,82.743,83.915,82.000,82.531,84.591,82.690,97.000,94.613,93.882,96.155,95.000,96.596,94.147,94.800,88.000,89.570,89.255,89.098,100.000,98.281,100.228,97.887,87.000,88.035,88.656,88.656,105.000,106.417,104.280,104.879,80.000,84.389,81.995,86.282,93.000,94.520,90.964,92.860
1735319172436,87.000,85.646,84.408,86.033,89.000,89.149,89.532,88.919,83.000,82.977,82.352,83.211,82.000,82.690,82.849,82.610,97.000,94.207,93.963,95.831,95.000,95.698,94.474,94.637,88.000,88.547,87.446,89.098,100.000,97.154,94.631,97.398,87.000,88.733,90.286,88.656,105.000,105.570,104.879,104.879,80.000,83.302,82.226,85.809,93.000,93.967,94.204,92.860
1735319172446,87.000,85.336,85.336,85.955,89.000,89.149,89.379,88.919,83.000,83.446,83.837,83.211,82.000,82.134,81.578,82.134,97.000,94.207,94.288,95.019,95.000,96.025,96.351,94.882,88.000,88.233,86.660,89.098,100.000,96.666,95.770,96.747,87.000,88.811,89.354,88.656,105.000,104.954,104.280,104.804,80.000,82.995,81.611,85.256,93.000,92.465,91.043,92.307
1735319172457,87.000,84.408,82.303,85.878,89.000,88.766,88.000,88.843,83.000,83.524,86.543,83.133,82.000,81.260,79.035,81.895,97.000,94.126,93.963,94.613,95.000,96.025,96.025,94.882,88.000,89.019,92.045,89.098,100.000,96.015,95.852,96.503,87.000,88.501,89.432,88.656,105.000,104.355,103.157,104.355,80.000,84.231,86.440,85.178,93.000,92.070,91.754,92.307
1735319172466,87.000,85.259,86.419,85.878,89.000,93.451,104.813,88.996,83.000,83.602,83.290,83.211,82.000,81.498,82.293,81.895,97.000,94.288,95.019,94.207,95.000,95.208,94.392,94.882,88.000,88.940,89.019,89.098,100.000,95.608,93.980,96.503,87.000,88.423,88.656,88.578,105.000,104.355,105.724,104.280,80.000,83.302,82.072,83.918,93.000,91.754,90.804,91.991
1735319172476,87.000,85.800,88.199,85.878,89.000,91.305,91.305,88.919,83.000,84.457,85.461,83.915,82.000,81.419,81.339,81.657,97.000,95.425,96.074,94.207,95.000,94.963,94.800,94.882,88.000,88.154,85.952,89.019,100.000,96.015,95.852,96.666,87.000,87.802,87.569,88.501,105.000,105.338,106.417,104.355,80.000,83.456,84.389,83.610,93.000,91.991,93.651,91.991
1735319172486,87.000,85.491,84.949,85.568,89.000,90.604,90.221,88.996,83.000,83.993,82.586,83.915,82.000,80.863,79.591,81.498,97.000,95.587,96.155,94.207,95.000,94.310,93.576,94.882,88.000,92.126,94.818,89.019,100.000,96.666,96.584,96.584,87.000,88.112,88.112,88.501,105.000,105.647,104.355,104.355,80.000,85.730,83.072,83.226,93.000,104.206,132.010,91.991
1735319172496,87.000,85.955,87.116,85.723,89.000,90.528,91.146,89.226,83.000,84.225,85.538,83.524,82.000,82.054,83.325,81.498,97.000,95.425,94.450,94.207,95.000,96.188,99.594,94.882,88.000,93.921,103.573,88.940,100.000,95.038,95.689,96.096,87.000,87.724,87.258,88.268,105.000,104.730,102.857,104.355,80.000,83.764,79.920,82.918,93.000,98.540,91.833,91.754
1735319172506,87.000,85.723,84.640,85.723,89.000,89.762,88.537,89.073,83.000,83.993,84.998,83.915,82.000,81.736,82.213,81.578,97.000,96.318,98.098,94.369,95.000,96.270,96.188,95.535,88.000,91.311,89.176,88.940,100.000,96.421,98.671,96.096,87.000,87.026,85.473,88.112,105.000,104.879,104.954,104.655,80.000,87.465,97.233,82.918,93.000,93.967,90.405,91.201
1735319172516,87.000,85.414,85.181,85.336,89.000,87.771,81.381,89.073,83.000,83.290,83.368,83.602,82.000,81.895,81.260,81.578,97.000,96.074,95.587,94.694,95.000,95.943,94.719,95.535,88.000,89.727,88.862,88.862,100.000,109.656,147.826,96.421,87.000,85.783,86.637,87.802,105.000,105.261,106.726,104.430,80.000,85.651,84.704,82.918,93.000,92.623,91.438,91.201
1735319172526,87.000,85.568,84.872,85.259,89.000,88.996,88.919,89.226,83.000,83.680,84.688,83.680,82.000,84.591,86.716,81.657,97.000,97.130,99.779,95.425,95.000,95.372,92.841,95.535,88.000,89.491,87.761,88.783,100.000,103.968,96.096,96.421,87.000,86.249,88.423,87.802,105.000,104.655,105.724,104.430,80.000,82.918,76.603,83.226,93.000,91.122,89.208,91.201
1735319172536,87.000,85.955,86.961,85.336,89.000,89.379,90.375,89.302,83.000,82.977,81.883,83.680,82.000,82.690,77.764,81.419,97.000,95.668,94.694,95.425,95.000,94.800,94.800,95.372,88.000,89.176,88.705,88.862,100.000,98.982,89.371,96.340,87.000,86.327,86.249,87.181,105.000,105.030,106.417,104.505,80.000,80.150,81.150,83.226,93.000,91.201,91.675,90.884
1735319172546,87.000,85.181,84.640,85.259,89.000,89.379,87.618,89.379,83.000,82.039,80.789,83.290,82.000,84.984,88.919,81.975,97.000,95.425,95.506,95.506,95.000,94.147,92.433,94.719,88.000,92.371,102.504,88.862,100.000,97.235,93.410,96.503,87.000,85.939,87.026,87.026,105.000,104.580,103.681,104.505,80.000,80.535,81.765,82.918,93.000,91.912,94.046,91.359
1735319172556,87.000,85.414,85.723,85.723,89.000,90.298,93.531,89.838,83.000,82.508,83.837,83.290,82.000,83.405,80.942,81.975,97.000,95.425,98.327,95.749,95.000,95.372,97.412,94.719,88.000,91.718,88.626,88.862,100.000,96.747,95.689,96.666,87.000,88.035,93.241,87.103,105.000,105.647,108.036,105.107,80.000,81.073,81.995,82.149,93.000,92.781,94.915,91.438
1735319172566,87.000,85.646,86.497,85.568,89.000,90.145,91.861,89.379,83.000,80.945,72.537,83.211,82.000,82.769,82.372,81.975,97.000,95.993,96.643,96.074,95.000,96.596,97.820,95.453,88.000,90.199,88.705,88.783,100.000,96.584,96.259,96.503,87.000,88.035,87.724,87.103,105.000,104.879,103.981,104.804,80.000,82.226,83.456,82.918,93.000,91.675,94.362,91.438
1735319172576,87.000,85.955,87.503,85.568,89.000,95.041,110.603,89.379,83.000,82.196,83.602,83.211,82.000,82.134,79.989,82.293,97.000,95.262,93.882,95.749,95.000,96.025,95.617,95.861,88.000,89.884,88.233,88.783,100.000,98.593,104.513,96.584,87.000,88.190,88.733,87.181,105.000,104.730,105.184,104.505,80.000,81.765,81.303,81.919,93.000,91.754,92.702,91.438
1735319172586,87.000,85.336,84.021,85.568,89.000,92.895,89.838,89.685,83.000,81.961,82.039,82.821,82.000,81.816,80.942,82.293,97.000,94.613,91.609,95.749,95.000,95.290,94.229,95.861,88.000,90.513,92.371,88.783,100.000,103.968,109.279,96.666,87.000,89.044,90.752,87.181,105.000,105.107,105.415,104.804,80.000,81.842,81.842,81.842,93.000,91.201,90.325,90.884
1735319172596,87.000,83.084,78.633,85.104,89.000,91.146,88.996,89.149,83.000,82.039,82.039,82.352,82.000,82.054,83.405,82.134,97.000,96.318,97.292,96.237,95.000,95.045,98.904,95.290,88.000,89.570,86.975,88.783,100.000,100.852,96.747,96.747,87.000,88.733,86.870,87.336,105.000,104.879,103.906,105.030,80.000,80.688,77.613,81.765,93.000,91.991,92.702,91.201
1735319172607,87.000,84.021,85.723,85.104,89.000,89.609,87.464,89.149,83.000,81.883,84.920,82.352,82.000,83.325,81.260,82.213,97.000,95.587,97.942,95.749,95.000,96.270,92.923,94.882,88.000,89.019,88.075,88.705,100.000,98.593,95.282,96.666,87.000,88.035,85.318,87.647,105.000,104.954,103.831,104.879,80.000,81.457,83.379,81.688,93.000,91.043,88.171,91.438
1735319172616,87.000,84.949,86.110,85.568,89.000,89.992,91.941,89.149,83.000,82.352,82.430,82.430,82.000,82.451,81.419,81.895,97.000,96.318,96.237,96.399,95.000,95.535,94.310,94.882,88.000,87.604,85.402,88.705,100.000,110.259,147.151,96.666,87.000,84.930,80.566,87.647,105.000,104.655,104.505,104.580,80.000,82.072,83.072,81.688,93.000,90.724,90.246,91.201
1735319172626,87.000,85.259,86.961,85.568,89.000,90.068,89.992,89.532,83.000,82.664,82.977,82.430,82.000,81.816,81.101,81.578,97.000,95.506,92.989,95.831,95.000,95.861,96.759,95.045,88.000,88.705,88.862,88.705,100.000,104.591,96.340,96.666,87.000,86.094,88.112,87.647,105.000,104.580,104.954,104.580,80.000,84.625,83.533,81.765,93.000,90.724,90.086,91.517
1735319172636,87.000,85.878,86.265,85.568,89.000,89.609,88.460,89.456,83.000,81.883,82.586,82.430,82.000,83.166,82.690,81.736,97.000,95.506,96.155,96.155,95.000,95.290,94.392,95.045,88.000,90.985,97.265,88.783,100.000,101.319,97.480,96.747,87.000,86.870,89.432,87.879,105.000,103.756,103.606,104.130,80.000,83.302,81.457,81.919,93.000,91.517,90.804,91.517
1735319172646,87.000,85.181,82.459,85.723,89.000,88.996,86.928,89.379,83.000,83.837,87.393,82.743,82.000,83.405,83.961,81.736,97.000,95.181,96.886,96.318,95.000,96.106,97.576,95.780,88.000,90.277,90.041,88.783,100.000,98.826,96.096,96.666,87.000,86.870,86.405,87.879,105.000,112.743,139.019,104.655,80.000,85.572,92.038,82.072,93.000,90.485,94.125,91.280
1735319172656,87.000,85.336,85.104,85.568,89.000,88.690,87.924,88.996,83.000,83.524,85.229,82.743,82.000,82.849,81.498,81.895,97.000,95.019,96.399,96.318,95.000,95.617,96.351,95.372,88.000,88.390,83.057,88.783,100.000,97.887,97.073,96.666,87.000,97.754,129.116,87.879,105.000,109.115,104.055,104.280,80.000,84.073,83.687,82.457,93.000,90.325,90.565,90.804
1735319172666,87.000,85.568,86.574,85.568,89.000,88.843,90.221,88.996,83.000,83.915,84.070,83.211,82.000,82.134,82.134,81.736,97.000,95.343,94.775,96.155,95.000,95.290,95.698,95.045,88.000,87.682,87.525,88.783,100.000,97.480,96.584,96.747,87.000,92.757,86.172,87.491,105.000,106.803,103.756,104.280,80.000,82.841,79.996,82.072,93.000,89.607,90.246,90.644
1735319172677,87.000,85.414,84.795,85.568,89.000,90.298,94.405,89.302,83.000,83.915,84.225,83.211,82.000,81.975,81.339,81.736,97.000,94.856,93.314,96.155,95.000,96.596,100.361,95.372,88.000,87.682,87.210,88.626,100.000,97.480,97.642,96.910,87.000,89.820,84.697,87.181,105.000,107.188,109.115,104.655,80.000,85.020,82.303,82.534,93.000,90.804,92.386,90.644
1735319172686,87.000,85.723,84.795,85.723,89.000,90.375,91.146,89.302,83.000,83.524,83.758,83.524,82.000,82.849,86.244,81.816,97.000,94.856,94.613,95.749,95.000,96.106,94.392,95.617,88.000,88.783,90.120,88.626,100.000,96.177,95.608,96.666,87.000,89.122,88.578,87.181,105.000,107.111,107.034,104.655,80.000,81.995,80.535,82.534,93.000,91.122,90.644,90.724
1735319172696,87.000,86.110,87.425,85.955,89.000,90.145,90.375,89.609,83.000,83.837,85.848,83.680,82.000,83.802,85.929,82.213,97.000,95.506,94.856,95.262,95.000,94.555,94.474,95.372,88.000,88.940,89.727,88.626,100.000,93.980,88.382,96.421,87.000,88.268,87.957,87.181,105.000,106.649,106.263,104.879,80.000,80.458,75.735,82.534,93.000,90.804,90.804,90.565
1735319172707,87.000,84.872,83.474,85.955,89.000,90.145,89.226,89.685,83.000,83.368,82.117,83.602,82.000,83.484,83.246,82.451,97.000,95.425,95.587,95.262,95.000,94.392,94.310,94.963,88.000,92.697,93.105,89.255,100.000,94.305,94.305,96.421,87.000,87.414,87.569,87.181,105.000,105.955,105.415,104.879,80.000,81.150,81.457,82.457,93.000,91.043,90.405,90.565
1735319172716,87.000,84.717,84.562,85.336,89.000,90.528,90.451,89.838,83.000,81.336,80.867,83.446,82.000,82.769,81.816,82.451,97.000,95.587,96.074,95.262,95.000,94.310,93.739,95.045,88.000,91.392,88.783,89.727,100.000,95.526,97.154,96.421,87.000,86.870,86.482,87.181,105.000,105.570,105.338,105.107,80.000,81.842,82.611,82.457,93.000,90.964,90.485,90.724
1735319172726,87.000,85.027,84.872,85.336,89.000,90.911,92.656,89.838,83.000,82.430,83.915,83.758,82.000,82.213,81.021,82.531,97.000,96.155,96.805,95.343,95.000,93.739,91.698,94.555,88.000,90.277,89.491,89.570,100.000,95.608,96.828,96.340,87.000,86.094,83.540,87.181,105.000,106.572,106.726,105.338,80.000,82.995,83.918,82.457,93.000,94.046,103.120,90.804
1735319172736,87.000,85.336,86.033,85.181,89.000,91.225,92.100,90.068,83.000,82.196,81.883,83.758,82.000,81.339,81.021,82.213,97.000,96.318,96.805,95.506,95.000,93.739,92.760,94.555,88.000,90.513,93.024,89.098,100.000,96.828,94.549,96.096,87.000,87.103,89.743,87.181,105.000,105.647,104.505,105.338,80.000,81.150,75.814,82.611,93.000,101.722,91.043,90.884
1735319172746,87.000,85.723,85.878,85.414,89.000,90.528,88.919,90.298,83.000,82.664,81.805,83.602,82.000,83.087,85.063,82.213,97.000,96.074,97.292,95.506,95.000,93.413,90.651,94.392,88.000,90.199,90.670,89.098,100.000,96.177,94.794,96.177,87.000,87.258,88.268,87.181,105.000,106.186,105.492,105.415,80.000,80.919,80.919,82.303,93.000,97.522,91.912,91.043
1735319172756,87.000,85.491,84.562,85.414,89.000,89.379,87.464,90.298,83.000,81.649,82.743,83.133,82.000,83.087,82.451,82.372,97.000,95.587,95.262,95.343,95.000,93.821,94.555,94.392,88.000,89.805,88.940,89.176,100.000,96.259,96.828,96.096,87.000,87.103,87.336,86.948,105.000,105.107,103.756,105.415,80.000,81.150,81.995,82.149,93.000,95.152,91.359,91.438
1735319172766,87.000,85.491,85.491,85.414,89.000,88.000,84.478,90.145,83.000,87.238,103.697,82.508,82.000,82.531,79.274,82.451,97.000,96.237,98.480,95.343,95.000,95.453,96.514,94.474,88.000,89.255,88.783,89.176,100.000,96.096,95.608,95.770,87.000,88.578,90.286,87.414,105.000,104.730,104.055,105.415,80.000,82.995,86.203,82.303,93.000,107.188,137.405,92.070
1735319172776,87.000,85.414,83.240,85.414,89.000,87.158,88.460,89.762,83.000,90.020,101.755,82.508,82.000,81.895,83.881,82.769,97.000,96.155,97.292,95.506,95.000,96.025,94.637,94.474,88.000,90.120,93.268,89.570,100.000,96.421,98.281,95.608,87.000,88.423,87.491,87.491,105.000,104.505,103.981,105.107,80.000,83.072,83.149,82.457,93.000,99.471,92.939,91.675
1735319172787,87.000,85.181,84.949,85.336,89.000,88.154,88.996,89.609,83.000,87.161,84.225,82.586,82.000,81.895,81.101,82.769,97.000,97.211,98.938,96.155,95.000,97.331,97.412,94.555,88.000,88.862,90.592,89.176,100.000,96.584,96.503,96.096,87.000,88.035,86.715,87.414,105.000,104.505,104.355,104.730,80.000,84.310,88.570,82.611,93.000,95.468,90.644,91.438
1735319172796,87.000,84.872,85.568,85.104,89.000,88.537,89.226,89.226,83.000,84.920,82.039,82.274,82.000,82.769,84.434,82.769,97.000,96.318,96.561,96.155,95.000,95.780,93.086,94.637,88.000,91.963,87.132,89.176,100.000,96.666,87.088,96.340,87.000,87.647,87.491,87.414,105.000,105.184,106.803,104.730,80.000,84.704,81.765,82.687,93.000,93.413,88.730,91.675
1735319172806,87.000,85.181,85.955,85.336,89.000,89.073,88.996,89.073,83.000,83.993,83.211,82.352,82.000,82.690,81.021,82.451,97.000,95.993,92.421,96.399,95.000,97.004,98.368,95.045,88.000,91.555,90.513,89.176,100.000,95.852,95.526,96.340,87.000,87.026,84.541,87.414,105.000,105.338,105.878,104.804,80.000,84.625,82.534,82.841,93.000,91.833,89.049,91.438
1735319172816,87.000,86.187,88.277,85.491,89.000,88.919,87.235,88.996,83.000,84.843,85.152,82.821,82.000,82.610,81.498,82.769,97.000,95.425,95.262,96.399,95.000,96.106,96.270,95.127,88.000,90.199,88.940,88.940,100.000,96.096,95.282,96.096,87.000,85.783,87.724,87.491,105.000,104.505,100.535,104.730,80.000,89.989,96.603,83.226,93.000,91.596,90.405,91.596
1735319172826,87.000,86.110,85.955,85.723,89.000,90.528,94.803,88.996,83.000,84.534,85.075,82.821,82.000,82.451,81.339,83.166,97.000,95.343,95.019,95.343,95.000,96.188,96.514,96.188,88.000,88.783,88.390,88.862,100.000,100.774,103.578,96.340,87.000,87.026,88.345,87.569,105.000,112.122,134.171,104.730,80.000,85.414,80.073,82.687,93.000,91.517,92.781,91.596
1735319172836,87.000,86.806,86.497,85.878,89.000,90.298,90.298,88.996,83.000,84.611,85.693,83.211,82.000,82.054,81.736,83.166,97.000,94.856,95.019,95.262,95.000,96.025,96.106,96.188,88.000,87.840,85.402,88.705,100.000,99.605,99.060,96.503,87.000,86.715,86.793,87.491,105.000,108.653,105.338,105.030,80.000,83.610,80.150,82.841,93.000,91.122,90.884,91.122
1735319172846,87.000,85.955,85.181,85.491,89.000,89.915,89.838,88.996,83.000,83.602,83.602,83.211,82.000,82.690,83.166,83.166,97.000,94.532,95.100,95.181,95.000,95.453,94.229,96.188,88.000,89.570,91.963,88.862,100.000,97.724,94.794,96.503,87.000,86.637,86.560,87.414,105.000,106.726,104.655,104.580,80.000,82.764,81.688,82.841,93.000,90.325,86.895,90.884
1735319172854,87.000,85.491,86.497,85.491,89.000,90.451,89.609,89.379,83.000,82.899,81.961,83.211,82.000,82.610,80.863,83.166,97.000,94.694,94.775,95.100,95.000,95.290,94.963,96.188,88.000,88.547,86.581,88.626,100.000,98.515,99.449,96.828,87.000,87.026,86.948,87.491,105.000,106.109,105.261,105.030,80.000,82.149,81.227,82.841,93.000,92.228,95.547,90.884
1735319172864,87.000,86.806,90.520,85.878,89.000,89.685,91.146,89.685,83.000,83.368,85.307,83.211,82.000,82.213,81.578,82.451,97.000,95.019,96.237,95.019,95.000,95.208,97.331,95.780,88.000,88.390,88.705,88.626,100.000,97.398,96.096,96.828,87.000,86.560,86.637,86.870,105.000,105.801,104.430,105.261,80.000,82.918,85.730,82.534,93.000,91.280,89.767,90.644
1735319172874,87.000,86.419,85.646,85.878,89.000,88.613,86.162,89.685,83.000,82.586,80.477,83.211,82.000,82.213,81.578,82.451,97.000,94.856,95.019,95.019,95.000,95.208,94.555,95.780,88.000,89.176,89.805,88.626,100.000,96.503,95.363,96.259,87.000,87.724,91.145,86.793,105.000,104.954,103.831,105.261,80.000,83.149,84.073,82.534,93.000,91.043,90.325,90.644
1735319172884,87.000,86.884,86.961,85.955,89.000,88.843,89.073,89.456,83.000,82.508,82.899,83.055,82.000,82.610,83.484,82.849,97.000,94.775,94.694,94.938,95.000,95.045,95.127,95.453,88.000,89.570,90.828,88.783,100.000,96.340,95.282,95.933,87.000,93.644,89.743,86.870,105.000,105.184,107.034,105.261,80.000,85.572,82.072,82.303,93.000,91.043,90.644,90.724
1735319172896,87.000,85.878,84.949,85.955,89.000,88.996,88.230,89.685,83.000,83.290,85.848,83.211,82.000,82.293,80.942,82.213,97.000,95.181,96.480,94.938,95.000,94.637,92.923,95.453,88.000,89.648,89.334,89.098,100.000,97.317,100.151,96.340,87.000,91.387,88.423,87.336,105.000,104.730,103.007,105.261,80.000,83.841,83.456,82.303,93.000,90.804,90.405,90.724
1735319172904,87.000,85.027,81.913,86.187,89.000,87.924,84.401,89.456,83.000,82.821,82.039,83.055,82.000,82.054,81.975,81.895,97.000,95.262,94.856,94.938,95.000,93.821,91.698,95.290,88.000,88.862,88.311,88.626,100.000,96.584,87.468,96.828,87.000,89.587,87.026,87.336,105.000,104.280,104.879,104.730,80.000,85.966,92.353,82.380,93.000,91.359,93.018,90.724
1735319172914,87.000,84.330,84.795,85.878,89.000,87.618,86.622,89.379,83.000,82.274,82.274,82.430,82.000,82.849,81.260,81.895,97.000,96.155,98.633,95.019,95.000,94.066,94.310,95.045,88.000,88.783,88.626,88.626,100.000,96.503,98.203,96.828,87.000,88.501,86.715,87.336,105.000,103.981,103.456,104.505,80.000,84.152,81.380,81.919,93.000,91.122,91.280,90.724
1735319172924,87.000,90.520,86.884,86.033,89.000,88.460,88.077,89.226,83.000,82.977,83.055,82.430,82.000,82.293,81.736,81.736,97.000,95.993,95.019,95.019,95.000,94.637,95.698,94.882,88.000,88.154,87.053,88.626,100.000,97.317,99.839,96.421,87.000,93.724,88.345,87.336,105.000,103.981,104.655,104.280,80.000,83.456,81.995,82.380,93.000,92.228,94.441,90.884
1735319172934,87.000,88.896,86.806,86.033,89.000,96.552,89.073,89.073,83.000,83.837,87.161,82.274,82.000,81.260,78.320,81.895,97.000,94.856,96.074,95.019,95.000,95.861,97.004,94.882,88.000,87.446,82.359,88.626,100.000,97.561,95.608,96.177,87.000,89.975,87.569,87.569,105.000,105.492,106.340,104.505,80.000,83.226,85.335,82.380,93.000,93.334,96.100,91.359
1735319172945,87.000,88.044,86.265,86.419,89.000,92.418,85.014,89.073,83.000,83.211,81.024,82.274,82.000,80.386,78.638,81.657,97.000,94.369,92.340,95.019,95.000,104.193,92.515,94.882,88.000,87.918,87.604,88.626,100.000,98.671,102.643,96.584,87.000,92.112,88.733,88.112,105.000,104.804,102.857,104.505,80.000,82.611,82.149,82.457,93.000,92.860,92.386,91.438
1735319172954,87.000,86.884,85.414,86.265,89.000,91.464,90.298,89.073,83.000,82.899,81.571,82.430,82.000,81.180,82.849,81.657,97.000,95.831,97.779,95.181,95.000,100.974,96.270,94.963,88.000,89.805,88.862,88.783,100.000,98.437,98.359,96.584,87.000,89.665,86.482,87.802,105.000,104.730,105.184,104.280,80.000,82.611,83.841,82.764,93.000,91.675,90.006,91.043
1735319172964,87.000,85.414,82.303,85.955,89.000,89.992,87.694,88.919,83.000,80.633,80.242,82.274,82.000,82.690,83.008,81.816,97.000,95.506,94.045,95.181,95.000,97.820,92.351,94.963,88.000,89.019,87.761,88.705,100.000,97.887,98.047,96.828,87.000,88.578,87.026,87.802,105.000,102.707,101.060,103.906,80.000,81.919,83.918,82.764,93.000,91.675,90.964,91.359
1735319172973,87.000,85.414,86.419,85.878,89.000,89.762,89.685,89.149,83.000,81.805,84.534,82.274,82.000,82.293,82.372,81.816,97.000,95.587,93.720,95.587,95.000,97.004,97.086,94.963,88.000,89.412,92.697,88.626,100.000,96.503,96.747,96.910,87.000,87.647,86.793,87.569,105.000,103.381,103.831,103.906,80.000,88.806,89.358,83.072,93.000,91.359,91.675,91.359
1735319172984,87.000,85.955,88.741,85.491,89.000,87.158,89.302,89.149,83.000,81.649,82.196,82.274,82.000,80.545,78.003,81.419,97.000,96.561,97.373,96.155,95.000,96.678,97.004,95.208,88.000,89.727,88.705,88.626,100.000,96.340,97.073,96.910,87.000,87.569,86.715,87.491,105.000,103.606,105.570,103.906,80.000,85.414,82.226,82.457,93.000,91.754,91.596,91.596
